sample_id,file_path,person_id,person_name,split,source_ref,source_url,license,rights_note,sha256
000838,raw/thu_h/0001.mp4,thu_h,Thu Hà,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,2391b1be76d5d8007823deea39f64106c7c74dab959d1ce2afd8a3b08b6a93b2
000839,raw/thu_h/0002.mp4,thu_h,Thu Hà,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,60162fe26f95a3e9fe344feebdfe7303c9c93ef0b5332623aa090894b4c1ba05
000840,raw/thu_h/0003.mp4,thu_h,Thu Hà,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,9fcb86137961ccf55695985bf6bd4846ec7289c591ceb08133469117bb01c008
000841,raw/thu_h/0004.mp4,thu_h,Thu Hà,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,81aebf4d7e27f39200c47e7067bbc9dd7cf80cc5c3854a00d36d473cb9d18c0e
000842,raw/thu_h/0005.mp4,thu_h,Thu Hà,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,9ac4ffe061066cb3c8187815028258def1085410599b4b494c4055f5080c0234
000843,raw/thu_h/0006.mp4,thu_h,Thu Hà,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,2391b1be76d5d8007823deea39f64106c7c74dab959d1ce2afd8a3b08b6a93b2
000844,raw/thu_h/0007.mp4,thu_h,Thu Hà,val,manual_collect,,UNKNOWN,No clear redistribution proof yet,a6a7f2f51fd34028e15e77b238bef625e13154b4ae09673415071df82bc8ab44
000845,raw/thu_h/0008.mp4,thu_h,Thu Hà,test,manual_collect,,UNKNOWN,No clear redistribution proof yet,dd290199cafd30c18082ce82f78ba42e101d8ee81c94b48d95621b92f17d3203
000846,raw/th_nguyn/0001.mp4,th_nguyn,Thư Nguyễn,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,d1d411798b7b1270c2a8abc2426b4368d7c50a23f2b88c07096c98c00b6b8597
000847,raw/th_nguyn/0002.mp4,th_nguyn,Thư Nguyễn,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,ab376d3ccab84ba6a81c3ed5110a98e93a71f3cf438cfa1b44445a2e34536eb3
000848,raw/th_nguyn/0003.mp4,th_nguyn,Thư Nguyễn,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,5f5e2acf2d8bebbd6583dfbe83f1583b90307bc1897739ca6c5f9d63cbda6d00
000849,raw/th_nguyn/0004.mp4,th_nguyn,Thư Nguyễn,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,5e28b9e2c0dd9013f3a78617843ac6676ec0c10db725c5e0e0bb6fed8330738e
000850,raw/th_nguyn/0005.mp4,th_nguyn,Thư Nguyễn,val,manual_collect,,UNKNOWN,No clear redistribution proof yet,3b6996a812424f15d782f3a42565642e162d61d4692ff34959173fbbec55bb8d
000851,raw/th_nguyn/0006.mp4,th_nguyn,Thư Nguyễn,test,manual_collect,,UNKNOWN,No clear redistribution proof yet,3bb269f0722d819186372c53d41277cf63c3e66f0ce01440482f125da0378a85
000852,raw/thm_nguyt/0001.mp4,thm_nguyt,Thầm Nguyệt,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,050154ebb7b4cfe9ca830ef896e38d25fc8a60b12033c3fd362b074d7e573574
000853,raw/thm_nguyt/0002.mp4,thm_nguyt,Thầm Nguyệt,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,c460748616296a780cdc311486f37190786464bfec60ffbfec00aa67bca04ba4
000854,raw/thm_nguyt/0003.mp4,thm_nguyt,Thầm Nguyệt,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,b70fa8188345d5b9408544d9a1deb8a6041b9c715d5442a45a2239a3cc694fd0
000855,raw/thm_nguyt/0004.mp4,thm_nguyt,Thầm Nguyệt,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,a11b22b168cac57bdcc712132af58414ba8ecf8b1550c9b6657162ffb12b68ba
000856,raw/thm_nguyt/0005.mp4,thm_nguyt,Thầm Nguyệt,val,manual_collect,,UNKNOWN,No clear redistribution proof yet,74b598dcce0d378685b06f379272ef4128e051dd3c47b91d0b4cb5320b20ac27
000857,raw/thm_nguyt/0006.mp4,thm_nguyt,Thầm Nguyệt,test,manual_collect,,UNKNOWN,No clear redistribution proof yet,71538f13fc420d880535482373ab66359443c1d4c7754747fcdc549b83bd8a10
000858,raw/thm_my_trang/0001.mp4,thm_my_trang,Thẩm My Trang,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,464f6caad1fbb1b4621c46accfd7366bf6babfe0fcb4f276c3ff1cb9b4a3104f
000859,raw/thm_my_trang/0002.mp4,thm_my_trang,Thẩm My Trang,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,66220f7637da3f5f29a3b4dbe74e324613fd831cf46da37c95121a120ac865d4
000860,raw/thm_my_trang/0003.mp4,thm_my_trang,Thẩm My Trang,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,ad5e34fe65849a586650b90dbb379957b50c1a00a6d326c0fed564a58f4fdac3
000861,raw/thm_my_trang/0004.mp4,thm_my_trang,Thẩm My Trang,val,manual_collect,,UNKNOWN,No clear redistribution proof yet,8f8490cf6f191d2dc3afae206d4cfa886de9d1b92e77114de8ca932e1c7ee61f
000862,raw/thm_my_trang/0005.mp4,thm_my_trang,Thẩm My Trang,test,manual_collect,,UNKNOWN,No clear redistribution proof yet,8009599d9f139fb29eba2b799a3607b6fffe09b3f723167ec9fd8acf0bd2c38b
000863,raw/toda_erika/0001.mp4,toda_erika,Toda Erika,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,e00d4a6c8b45cfaeedc653957a5d45ea679523012374bbf9e5c3540d4156f97d
000864,raw/toda_erika/0002.mp4,toda_erika,Toda Erika,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,f76075bff41f5f75f9b8f83fd856aab028fb85a42795a2ca735964b78df3c543
000865,raw/toda_erika/0003.mp4,toda_erika,Toda Erika,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,067f58f1ea8474a412493b81e3da8ce06ce09fbb41cebbfbfd7e3a48f5713cad
000866,raw/toda_erika/0004.mp4,toda_erika,Toda Erika,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,fabab4f2a53081f0f907bc53a2b58447036e902d6c11782b86a6de1df3b00e16
000867,raw/toda_erika/0005.mp4,toda_erika,Toda Erika,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,238696876d83b9014a3442bd456ac397c0fb5ec8c88061a565735d47b3a67ef0
000868,raw/toda_erika/0006.mp4,toda_erika,Toda Erika,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,50d84ece11daf94fe3a0ecb85d77c60af50afa1201f82c3888468c69bb5e9db0
000869,raw/toda_erika/0007.mp4,toda_erika,Toda Erika,val,manual_collect,,UNKNOWN,No clear redistribution proof yet,ac2526c08200db51a7df59b0d41d0ef9a2595565d59db5ad7ceed86ef018f12a
000870,raw/toda_erika/0008.mp4,toda_erika,Toda Erika,test,manual_collect,,UNKNOWN,No clear redistribution proof yet,faa972f8b8597a9e336c63fb67dad6c299daed18a547637aeef58caac34f75ad
000871,raw/triu_kim_mch/0001.mp4,triu_kim_mch,Triệu Kim Mạch,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,0badfafcdf3152d087a7fcb3ca4ea2c25555d5f9ffe1177b195ab96158ee5833
000872,raw/triu_kim_mch/0002.mp4,triu_kim_mch,Triệu Kim Mạch,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,7786a167e06140cf19ab069b3f3bc1f137055ded446f2bd121466ba2cf591440
000873,raw/triu_kim_mch/0003.mp4,triu_kim_mch,Triệu Kim Mạch,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,0337be14a90ca07cd1187f5c5722e0815d89fc5effc5166342b8ac3e2dbab279
000874,raw/triu_kim_mch/0004.mp4,triu_kim_mch,Triệu Kim Mạch,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,ab17413d447d252fd3a8c34ed17e0da19b18015ca0886140a0b73fe4b7107f73
000875,raw/triu_kim_mch/0005.mp4,triu_kim_mch,Triệu Kim Mạch,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,697277192dabb87bbef282fbad080e5fdfa32fad657eeafebe2f7e4b957aeef8
000876,raw/triu_kim_mch/0006.mp4,triu_kim_mch,Triệu Kim Mạch,val,manual_collect,,UNKNOWN,No clear redistribution proof yet,4ef1f288e0aae1da81ffd5e2ebc25bea59d6b77f91d4244421601448e01641b1
000877,raw/triu_kim_mch/0007.mp4,triu_kim_mch,Triệu Kim Mạch,test,manual_collect,,UNKNOWN,No clear redistribution proof yet,e695469dde6be59341f10624162142b99e46b3a2abae720ea0f15866315c60b4
000878,raw/triu_l_dnh/0001.mp4,triu_l_dnh,Triệu Lệ Dĩnh,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,864cdd665d8cb2a6348ab2a05a8111ed7f779e6e0daf0c336ffb35d8d70f44b1
000879,raw/triu_l_dnh/0002.mp4,triu_l_dnh,Triệu Lệ Dĩnh,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,8858fd1666f573526ed2577b7fc38a01d06032f9c91067c2451d5b0638f9fcde
000880,raw/triu_l_dnh/0003.mp4,triu_l_dnh,Triệu Lệ Dĩnh,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,9dc9a4273bdb1346959f05132b38f19573dbeebd2874ac3ddaa4988e7eaf2a98
000881,raw/triu_l_dnh/0004.mp4,triu_l_dnh,Triệu Lệ Dĩnh,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,889777f4977b5ea43b606675908f2f7d7e17e4285fddcb6886a4a0cecad60fdb
000882,raw/triu_l_dnh/0005.mp4,triu_l_dnh,Triệu Lệ Dĩnh,val,manual_collect,,UNKNOWN,No clear redistribution proof yet,83f4cec669b2ad12e232b6f8208087a5f536e8435bd8fa3d64ef69118aa07c6a
000883,raw/triu_l_dnh/0006.mp4,triu_l_dnh,Triệu Lệ Dĩnh,test,manual_collect,,UNKNOWN,No clear redistribution proof yet,6a2923e7e96776d79f47a592cfba36ab1edc149ad4ea5e24753cde174ffd1047
000884,raw/trng_b_chi/0001.mp4,trng_b_chi,Trương Bá Chi,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,6abfd2a6835078e58b500ed9419be225762cf9a2eb560eb1bcf87dc3a0f0f0f3
000885,raw/trng_b_chi/0002.mp4,trng_b_chi,Trương Bá Chi,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,6b16c0cb532b3cf8b2e2816bf6be37469a06dbf6142bcb2b20d3e13bbd2ffe6d
000886,raw/trng_b_chi/0003.mp4,trng_b_chi,Trương Bá Chi,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,c6c937a5f3fd5b1b9983c1b57e71b54f66e3c0b41de9a5e9ae49510b8a8a9db8
000887,raw/trng_b_chi/0004.mp4,trng_b_chi,Trương Bá Chi,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,815814320f9459b2a2cd8fb5f81d1b4129be152c872896db88ae9a034d1b2581
000888,raw/trng_b_chi/0005.mp4,trng_b_chi,Trương Bá Chi,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,8a1e629df6e6cadf983c2b325a735a32686524fabccf02c9117ef8991b1beee7
000889,raw/trng_b_chi/0006.mp4,trng_b_chi,Trương Bá Chi,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,97a802650d472cfa0c496f2be5daeda46b4348f76cd31608318eaf1c9a3e0a5e
000890,raw/trng_b_chi/0007.mp4,trng_b_chi,Trương Bá Chi,val,manual_collect,,UNKNOWN,No clear redistribution proof yet,7da21b7eaf564944bfa06aa38480f4d1b169c1acffeacd5f60753d0636c70ffe
000891,raw/trng_b_chi/0008.mp4,trng_b_chi,Trương Bá Chi,test,manual_collect,,UNKNOWN,No clear redistribution proof yet,22c8fa4b10e750bd00969b404e8d0fe1f663d4b6465797c1f0056fc839df90a4
000892,raw/trng_d_hi/0001.mp4,trng_d_hi,Trương Dư Hi,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,3ded2d5f0165529b41957e7b6167836e87ad086344fb21d1bb2d72b280d75970
000893,raw/trng_d_hi/0002.mp4,trng_d_hi,Trương Dư Hi,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,1fd187ff1a60abf5e657a8346f7e55c9d77a1d310fe17115439f0430b36e4fe1
000894,raw/trng_d_hi/0003.mp4,trng_d_hi,Trương Dư Hi,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,2b2c3357fbfeae75bd546e101bf61cd3f378d8dac97896a7f965263330950a15
000895,raw/trng_d_hi/0004.mp4,trng_d_hi,Trương Dư Hi,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,a76bf7aa868aba122ab683420cf1c20aac8370da8088af626723c89927571780
000896,raw/trng_d_hi/0005.mp4,trng_d_hi,Trương Dư Hi,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,d99a95c51a9fb144ed365667cb5e2ff9ca5f439e1e99b9467e4ebfee62b2d98f
000897,raw/trng_d_hi/0006.mp4,trng_d_hi,Trương Dư Hi,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,f8cf532c9e0f165fd5b166ee9a1780a225ce0de49bb3e141624a7dfb621a9da0
000898,raw/trng_d_hi/0007.mp4,trng_d_hi,Trương Dư Hi,val,manual_collect,,UNKNOWN,No clear redistribution proof yet,37ed3d172b8e245b83e993d3c865ed7f7246868ca8de5643b946a92625a5162f
000899,raw/trng_d_hi/0008.mp4,trng_d_hi,Trương Dư Hi,test,manual_collect,,UNKNOWN,No clear redistribution proof yet,08ada50ffcfcaa84951d3a7e93618e8eeb5ad586f2bee24eef9bf4f21ddc5b4a
000900,raw/trng_hinh_d/0001.mp4,trng_hinh_d,Trương Hinh Dư,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,1a46c98bdcf75431a29cdc9c89dce89ef711480bebdbdce7f25e404203736ca9
000901,raw/trng_hinh_d/0002.mp4,trng_hinh_d,Trương Hinh Dư,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,6e9e008cd17dc6456c6f3e33366b4665a69ca256d8ccdb5ce8535129a7bb54b2
000902,raw/trng_hinh_d/0003.mp4,trng_hinh_d,Trương Hinh Dư,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,6903efb562eccea2df00fefd8cf1527ebb8d07fce769363d1ef52a1f3b45cd56
000903,raw/trng_hinh_d/0004.mp4,trng_hinh_d,Trương Hinh Dư,val,manual_collect,,UNKNOWN,No clear redistribution proof yet,97d2a62f3b6be7710b4d02dc14240580179e2131e94a1d842065c16d885c1f09
000904,raw/trng_hinh_d/0005.mp4,trng_hinh_d,Trương Hinh Dư,test,manual_collect,,UNKNOWN,No clear redistribution proof yet,f443f38010595bde6e4657a12b49a5be84d883e4b371d88b1cc0e334199a355b
000905,raw/trng_miu_di/0001.mp4,trng_miu_di,Trương Miểu Di,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,f605e9e135090d793cfd40bec35749c63f4a3a050e29ee4c1e92a5f0695b4788
000906,raw/trng_miu_di/0002.mp4,trng_miu_di,Trương Miểu Di,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,68049f839191020e23ae54b1440c91e078d6e90f55fb60b3244855d38eeab558
000907,raw/trng_miu_di/0003.mp4,trng_miu_di,Trương Miểu Di,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,2eea257b47b6fe5390d1d27c0b1d7ed0c938eaf7a2620155c75b673030e8062d
000908,raw/trng_miu_di/0004.mp4,trng_miu_di,Trương Miểu Di,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,79b8ad30d358c34d20c1bec882160b5e75b01bb27f88116edfa90bbcf2a51537
000909,raw/trng_miu_di/0005.mp4,trng_miu_di,Trương Miểu Di,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,90e5f40d46ed604ee4f3aa3ef3cce2f4c8bf144f0edd22fb8a3085205ea0e859
000910,raw/trng_miu_di/0006.mp4,trng_miu_di,Trương Miểu Di,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,bb848f849dfd9d8b7731680a5307102a8de89a798102ee9408bbdd056746a58d
000911,raw/trng_miu_di/0007.mp4,trng_miu_di,Trương Miểu Di,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,0bacc9a230a129997dd41df06a2084a7017e9e8b6f732b5758046dc4e291388f
000912,raw/trng_miu_di/0008.mp4,trng_miu_di,Trương Miểu Di,val,manual_collect,,UNKNOWN,No clear redistribution proof yet,4c2eb3ac5126a3f88451dd04cc71a648cc4e29aad093a0f804fc16c7b6aa5623
000913,raw/trng_miu_di/0009.mp4,trng_miu_di,Trương Miểu Di,test,manual_collect,,UNKNOWN,No clear redistribution proof yet,fe7193d9d12da943793fdb4dd6bb615f29748d7dc429a225d916a2e1355dc9e1
000914,raw/trng_mn/0001.mp4,trng_mn,Trương Mẫn,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,170c5432bf9f1a5c2e382a3a79acee295a428c17ea3b44e2fb039f33369645e5
000915,raw/trng_mn/0002.mp4,trng_mn,Trương Mẫn,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,0e14851cebfaaede2c05945577e0166faf79ef9c90ce5561f07a97a3edfe0e33
000916,raw/trng_mn/0003.mp4,trng_mn,Trương Mẫn,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,2b8718d513232436e6fc2f6810923e7aeff34edd8cd4b5a28d01c3ceaba7b176
000917,raw/trng_mn/0004.mp4,trng_mn,Trương Mẫn,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,3fceb85754dd202e6584f1a7adf033cc460529673ccdb0b09e76a3c43f8f4566
000918,raw/trng_mn/0005.mp4,trng_mn,Trương Mẫn,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,e06cd9a84b2eaf3934bcfd5396021b0ba3dc2cf9c3f57e438cffd4586ac2524f
000919,raw/trng_mn/0006.mp4,trng_mn,Trương Mẫn,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,9438e4b4a4030a4bc540cf04b1d65ee333af61c46cb64a426e30aec4cf8fcba1
000920,raw/trng_mn/0007.mp4,trng_mn,Trương Mẫn,val,manual_collect,,UNKNOWN,No clear redistribution proof yet,aca12efd10e131bc5b5a0397bfe18936234cb81845942165ce7ba2f0d4a31944
000921,raw/trng_mn/0008.mp4,trng_mn,Trương Mẫn,test,manual_collect,,UNKNOWN,No clear redistribution proof yet,6821c526d0db06f587349ef48e9f97627f69bb8da62cbde751fbb90346a094c1
000922,raw/trng_thin_i/0001.mp4,trng_thin_i,Trương Thiên Ái,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,25e0a9a81f01838b35dea224976f44f5acf5dfe63258207d0456549b311c066f
000923,raw/trng_thin_i/0002.mp4,trng_thin_i,Trương Thiên Ái,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,f1c2d07b184a8ece094b50183d8450f4df621ecd8650f250fc0e1cd5b995375c
000924,raw/trng_thin_i/0003.mp4,trng_thin_i,Trương Thiên Ái,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,47ab1df29c5688635c73155e88bae3911d16bc59983759ffe07877164bd4a081
000925,raw/trng_thin_i/0004.mp4,trng_thin_i,Trương Thiên Ái,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,f1bbb557ba066ef2a4b1390aac30f4233f6a8cdd7cdb401e1782eab550f115a2
000926,raw/trng_thin_i/0005.mp4,trng_thin_i,Trương Thiên Ái,val,manual_collect,,UNKNOWN,No clear redistribution proof yet,b8a4dbcc24ab806a701e954d7dd3456ad8183d4e56855659f64dcff4c8746712
000927,raw/trng_thin_i/0006.mp4,trng_thin_i,Trương Thiên Ái,test,manual_collect,,UNKNOWN,No clear redistribution proof yet,f055e52df2f324612df770dc5952237fdfdfb175f419b9f294e38dcc93460b83
000928,raw/trng_tnh_nghi/0001.mp4,trng_tnh_nghi,Trương Tịnh Nghi,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,8cea1f96054a1c47e38104f348fe0a158d542f076510f6d24ab0c24b735d8e14
000929,raw/trng_tnh_nghi/0002.mp4,trng_tnh_nghi,Trương Tịnh Nghi,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,77fdd3f5fd55640ceb14a608246e3a468a70d216f754cf4072fe3271293f297a
000930,raw/trng_tnh_nghi/0003.mp4,trng_tnh_nghi,Trương Tịnh Nghi,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,ac711347582bb59be140bed0ffe048a98f47c8fc199d84e75ad9c8c4509b8c4a
000931,raw/trng_tnh_nghi/0004.mp4,trng_tnh_nghi,Trương Tịnh Nghi,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,6f8de3a246b1c302744aca9a1d59ac20164ca9b91a5372766a1b7b4c796f118b
000932,raw/trng_tnh_nghi/0005.mp4,trng_tnh_nghi,Trương Tịnh Nghi,val,manual_collect,,UNKNOWN,No clear redistribution proof yet,e1a291e351c1e5c47c44a78f679be4a490bbb6abce9b10907236169b42474932
000933,raw/trng_tnh_nghi/0006.mp4,trng_tnh_nghi,Trương Tịnh Nghi,test,manual_collect,,UNKNOWN,No clear redistribution proof yet,b4446292b11c8212e734d1ebd0e7a84d8a238011157c5457033b164cbf69753b
000934,raw/trng_v_k/0001.mp4,trng_v_k,Trương Vũ Kỳ,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,0ff82d768983440745a79c7d967d778d21da9cd08aad72a10f6cc566c360fc6f
000935,raw/trng_v_k/0002.mp4,trng_v_k,Trương Vũ Kỳ,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,7453bdb78749728c2f36b1e89402333170b3e68bca76c37c553f8da3df6fc500
000936,raw/trng_v_k/0003.mp4,trng_v_k,Trương Vũ Kỳ,val,manual_collect,,UNKNOWN,No clear redistribution proof yet,de8a3ed461110caef95bbe1ffea0c7f949ab29cb5a8458f37198c3ae1189c647
000937,raw/trng_v_k/0004.mp4,trng_v_k,Trương Vũ Kỳ,test,manual_collect,,UNKNOWN,No clear redistribution proof yet,d7369772dd28a031ac179ed9da67ccfc0ffadbbe3c6bca579b9824e3ec84d579
000938,raw/trn_hng/0001.mp4,trn_hng,Trần Hồng,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,61308c28a246fe86867c66a0fe3b4d0aa29a58b756df5e49959570692fa54371
000939,raw/trn_hng/0002.mp4,trn_hng,Trần Hồng,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,6dbf2c373eb2760516f440df2f7b30dc7a87a041431144e9b8b7051735da99a5
000940,raw/trn_hng/0003.mp4,trn_hng,Trần Hồng,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,a9f3db5b0ac26746ecb523841382fa283b4a928fac6d5b39e9e6191789396016
000941,raw/trn_hng/0004.mp4,trn_hng,Trần Hồng,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,fa32a74748304edeada156576627f3143e3d8e23e56d9d30e3de2811d71f4e44
000942,raw/trn_hng/0005.mp4,trn_hng,Trần Hồng,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,4b6470dbef345fee4f0a0db415ca3c0577a4ec90edc2242c22b4ea8d8ba26139
000943,raw/trn_hng/0006.mp4,trn_hng,Trần Hồng,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,6edf83ce954f9f2077901076120f3e799b1ef5f7666b3ed5c2b18a854122cc1e
000944,raw/trn_hng/0007.mp4,trn_hng,Trần Hồng,val,manual_collect,,UNKNOWN,No clear redistribution proof yet,aed0c6f73b21890bfb891927622a7c4f4347d66f72e4e15f5cd2bc572f9a47ad
000945,raw/trn_hng/0008.mp4,trn_hng,Trần Hồng,test,manual_collect,,UNKNOWN,No clear redistribution proof yet,2b8f869d21357a45b380712b85249ef57fa03d10cc821af8a04dcbdb790a1c6f
000946,raw/trn_c_dung/0001.mp4,trn_c_dung,Trần Đức Dung,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,48cc41c198ec681d5cda8984bba6d9f844a4a22ef5bd76c49f3179ee12058779
000947,raw/trn_c_dung/0002.mp4,trn_c_dung,Trần Đức Dung,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,754e0fd4f407c57ec16956b2f0d1647b33d0cdecc5aecda6f9b850e66ae7d7fb
000948,raw/trn_c_dung/0003.mp4,trn_c_dung,Trần Đức Dung,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,ba1ec68b169868c4f6cf49ce942a428fbd7317a352502cadb0e1158da66a9945
000949,raw/trn_c_dung/0004.mp4,trn_c_dung,Trần Đức Dung,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,aa2c12e506354f0462ec59b306d8bcf5890918beb4430a32c8767e722b39761c
000950,raw/trn_c_dung/0005.mp4,trn_c_dung,Trần Đức Dung,val,manual_collect,,UNKNOWN,No clear redistribution proof yet,506f604bae20e39ab19c77d1d13c7e03ea8cef4320f3b13a3c4af806b03b2434
000951,raw/trn_c_dung/0006.mp4,trn_c_dung,Trần Đức Dung,test,manual_collect,,UNKNOWN,No clear redistribution proof yet,5ed2677635f18def33abe759d5566f04af7a28646d3ba77d71d1de515519bc24
000952,raw/trnh_sng/0001.mp4,trnh_sng,Trịnh Sảng,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,a314f54fd062b6df75d338dd00750e10e653b36cab9b40301d4245f63c0d5379
000953,raw/trnh_sng/0002.mp4,trnh_sng,Trịnh Sảng,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,fbd7ebb569495aeaea1bbb6d791e2b745969e116e32c877132881d383711e5e6
000954,raw/trnh_sng/0003.mp4,trnh_sng,Trịnh Sảng,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,3c204d8a43fde10ee493434bdf5c5df96c8fe4077c20985d432a0fcb752b16ea
000955,raw/trnh_sng/0004.mp4,trnh_sng,Trịnh Sảng,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,26a239f52f0abe7767f0ccc2c8ee539639243f917d8b7ea1b56b6f2feb093d77
000956,raw/trnh_sng/0005.mp4,trnh_sng,Trịnh Sảng,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,48e92f9b1d073ad29a9b58e6d90b633ea400de92c583085e5bc789e221220049
000957,raw/trnh_sng/0006.mp4,trnh_sng,Trịnh Sảng,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,bcc0f6d4b6392b2673198883d1b86e693296d1ddcbbab178e18e880e0ac3bf07
000958,raw/trnh_sng/0007.mp4,trnh_sng,Trịnh Sảng,val,manual_collect,,UNKNOWN,No clear redistribution proof yet,c96ad3f672cfdef83f55b19ef21ec794614183a193c3849f7c575af3fdceb955
000959,raw/trnh_sng/0008.mp4,trnh_sng,Trịnh Sảng,test,manual_collect,,UNKNOWN,No clear redistribution proof yet,2dd4bb64490e31c1f60365a74d97ee20229a5b44e68e2a41290239f9cbd80a6a
000960,raw/Tsuyu/0001.mp4,tsuyu,Tsuyu,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,31f833615f614bad4947523371578fab92b539e46633441e147a483853f8c700
000961,raw/Tsuyu/0002.mp4,tsuyu,Tsuyu,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,f80a671b3d31bace8de00913c929b0942778575ffed207de84d6dc36eae31596
000962,raw/Tsuyu/0003.mp4,tsuyu,Tsuyu,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,269d6318a85ca8eb17e80570aad9932cde82ecd01386b7d639a9f8c533a2f69f
000963,raw/Tsuyu/0004.mp4,tsuyu,Tsuyu,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,bcbb6b43884b40c82bc2cb6fe6dd8ec7b7e0a8b7ad480a9bb8e8313df36f6480
